year,fips,state_fips,county_fips,edu_universe_25_plus,no_schooling,high_school_diploma,ged,associates_degree,bachelors_degree,masters_degree,professional_degree,doctorate_degree
2016,53011,53,011,314097,1499,64654,11307,35990,59856,24582,5372,2896
2016,53057,53,057,85910,880,18475,3912,9606,13450,5789,979,702
2016,53063,53,063,338520,2312,63903,15602,43436,65799,27144,6820,4936
2016,53007,53,007,51524,1363,11122,2551,5285,7496,4447,1214,389
2016,53035,53,035,183529,1378,34783,7108,18339,38289,15030,3302,2000
2016,53033,53,033,1526042,20425,197036,33034,120648,470363,222332,53736,37867
2016,53077,53,077,150873,5151,33096,10177,12164,14458,6836,1795,943
2016,53009,53,009,55957,284,13417,2906,5483,8368,3624,1119,353
2016,53015,53,015,73161,501,17813,5165,7435,7934,3646,719,223
2016,53041,53,041,54318,857,12956,3337,6867,6145,2450,439,29
2016,53029,53,029,60457,437,12346,1822,7098,10780,5967,1333,733
2016,13127,13,127,58184,541,12127,3049,4480,10763,3728,1095,474
2016,13089,13,089,499806,8628,90900,13111,34589,123236,64836,17177,11570
2016,13215,13,215,127871,1585,27949,6014,12183,20681,9088,2997,2313
2016,13047,13,047,46369,0,11402,3933,4172,7771,1988,625,389
2016,13073,13,073,96831,1235,21090,4910,9814,20336,9580,2601,2127
2016,13115,13,115,63782,959,14858,4995,4725,8780,4292,1564,790
2016,13117,13,117,142799,2258,19290,4401,9763,48358,19894,1666,1821
2016,13185,13,185,67466,949,19826,3970,4628,9367,4792,1275,902
2016,13045,13,045,72598,1559,17079,5907,4058,9631,3484,856,1482
2016,13077,13,077,93478,831,24189,3893,7230,18886,6033,1321,771
2016,13067,13,067,498306,4264,80618,10225,31675,147888,63849,14262,6295
2016,13113,13,113,76341,509,13903,1536,5744,22544,9895,3209,1561
2016,13217,13,217,67161,1658,17311,3559,5076,7250,2929,808,478
2016,13063,13,063,172693,4104,49172,6696,15179,23713,9351,1283,1082
2016,13139,13,139,127397,4311,29828,7753,10127,16839,7147,2448,970
2016,15003,15,003,684066,9240,161242,15615,71117,154656,52770,16637,11049
2016,15009,15,009,116520,817,35049,3023,12223,19792,5831,2054,1122
2016,29043,29,043,56354,303,13270,2290,5227,10278,3409,448,427
2016,29097,29,097,77593,849,22718,5332,5995,11452,3581,506,810
2016,30049,30,049,47137,43,9900,1818,4858,11165,5562,660,339
2016,41051,41,051,579147,9143,73667,21184,40966,158184,67374,22735,13594
2016,42039,42,039,59971,311,24874,2853,4529,7545,4258,576,869
2016,42049,42,049,188454,1428,67757,9907,14911,34587,14156,2199,1884
2016,42107,42,107,105640,1122,43403,6535,10238,10268,4931,531,835
2016,42001,42,001,71649,1083,25433,3682,6222,8730,5095,766,898
2016,53053,53,053,576216,6656,127591,27813,63811,103347,35615,9957,6240
2016,53021,53,021,50994,1715,10072,2086,4542,4588,2937,141,606
2016,53073,53,073,142486,632,29903,5809,14028,29955,11619,2744,2501
2016,54107,54,107,60885,163,16412,3329,5364,8946,4921,1155,327
2016,54011,54,011,62994,670,16019,3901,5782,8829,5282,1260,776
2016,54033,54,033,48823,64,15910,2725,3231,7985,3263,696,316
2016,54081,54,081,55155,364,17392,5121,4199,7099,2889,412,392
2016,28033,28,033,114337,674,27063,6012,12210,19022,7489,1159,1000
2016,42045,42,045,380990,3125,109056,9075,28452,84121,41850,11114,9142
2016,42111,42,111,55951,1112,23511,3304,5093,6062,2254,457,195
2016,29077,29,077,187052,1282,46824,7380,15105,35999,14000,3544,2170
2016,29099,29,099,154362,871,38916,9684,18715,20203,6945,801,741
2016,42017,42,017,445411,3353,122683,9141,35289,106851,54102,11445,6362
2016,42077,42,077,247963,2485,73319,10964,20818,45139,20256,4021,3565
2016,42079,42,079,226048,1760,75581,12476,24649,33130,13515,3718,1727
2016,16055,16,055,105789,562,22824,6084,10056,17520,7468,1763,663
2016,16083,16,083,52959,920,11884,2354,7700,7699,2322,1264,344
2016,06073,06,073,2235728,41894,363114,47997,176308,522000,208684,60674,44093
2016,06107,06,107,269538,9681,60795,8976,20282,23766,8373,2895,1885
2016,06113,06,113,127671,3197,19885,3007,8177,26969,13665,5484,6045
2016,06023,06,023,91712,597,20507,3198,8845,18584,5113,2293,1030
2016,06057,06,057,75724,561,9789,3184,8203,18019,7509,1423,739
2016,06039,06,039,96004,2818,21200,2999,5805,7455,2332,923,629
2016,06045,06,045,61924,615,12761,2423,5082,9193,2940,1219,382
2016,06087,06,087,179041,2989,24648,3401,14431,41291,21411,4350,5499
2016,06037,06,037,6878029,246894,1307488,126070,481747,1412721,509708,161664,83220
2016,06065,06,065,1534614,41595,357819,44556,124042,212160,85414,23571,13890
2016,06071,06,071,1336971,33666,311822,39857,111725,176286,67514,14534,9169
2016,06085,06,085,1321019,32444,177429,20698,83346,371235,219914,31593,50863
2016,06041,06,041,190225,2425,17289,2480,9489,65627,30181,11196,5382
2016,06061,06,061,266649,1847,41536,4479,32410,68899,25112,7438,2692
2016,06089,06,089,126208,1285,27431,4529,13406,18845,5567,2871,293
2016,06095,06,095,300893,4680,59098,11253,31111,53462,17294,3775,1785
2016,06007,06,007,147756,3409,27580,7227,13206,22921,9430,3439,2286
2016,06079,06,079,188750,782,31590,3446,21791,43979,16526,4435,3346
2016,06029,06,029,532865,14913,123011,21155,39861,59725,19108,5099,2953
2016,06111,06,111,567552,10629,94274,10946,52014,115645,49609,14557,10618
2016,42005,42,005,49294,108,20614,2617,4783,5119,2082,337,427
2016,42025,42,025,47157,386,19643,2221,4553,5329,1997,585,231
2016,42027,42,027,99337,683,26641,2419,6651,26310,13785,1876,6035
2016,42097,42,097,67758,345,30653,3359,5001,7897,2923,934,193
2016,42095,42,095,211011,1943,66632,8112,19826,39593,15363,2882,3083
2016,42007,42,007,122808,752,40345,4530,14927,21747,7470,1614,674
2016,42069,42,069,149504,2109,49926,5903,13747,25077,10817,2815,1628
2016,42051,42,051,97293,883,42905,5745,8076,11190,3278,563,782
2016,42091,42,091,576833,3037,126590,12763,39684,158426,79516,24539,14543
2016,42033,42,033,59403,940,25437,3837,5551,5199,1947,234,983
2016,42075,42,075,94270,766,38020,4647,6422,12637,4939,1445,372
2016,42081,42,081,80588,223,26365,3857,9247,11087,4573,1008,414
2016,42019,42,019,132863,621,38642,3679,13453,30336,14935,1557,1510
2016,42071,42,071,360762,5133,116293,16650,29082,58556,24368,4416,2862
2016,42085,42,085,79823,706,30500,3599,7384,10153,5543,872,1039
2016,44005,44,005,60041,241,10927,2175,4610,16982,7465,1652,1132
2016,44007,44,007,431584,9230,107577,22344,34391,78280,34565,8232,6008
2016,45003,45,003,117504,835,32227,6035,9234,17042,8247,1225,1084
2016,45063,45,063,197188,2372,50163,8280,16919,38704,15645,3185,2611
2016,45073,45,073,54652,679,12710,3635,4446,8065,3633,671,963
2016,45015,45,015,138969,1545,30835,7229,14480,22617,9303,1982,1155
2016,45019,45,019,281282,1448,55919,6199,23777,76513,25215,10833,4520
2016,45007,45,007,134544,1754,35954,9346,13743,17208,8206,1238,1802
2016,45047,45,047,45548,545,11711,2008,5121,7518,2874,224,305
2016,45051,45,051,237363,1728,66840,8468,22985,35686,13169,2824,1588
2016,45075,45,075,58483,853,16141,2492,8953,7066,2536,370,614
2016,45083,45,083,202391,3383,53137,10281,22589,28873,12104,2431,1567
2016,45013,45,013,130743,672,26385,3573,9788,30917,15696,4643,3311
2016,45079,45,079,255352,2724,48623,7890,20705,58924,29346,7009,3914
2016,45045,45,045,338862,3388,63411,14322,30018,74168,31833,5774,3527
2016,45057,45,057,63699,350,18736,2261,6549,11551,3728,1336,312
2016,45035,45,035,102255,2136,22970,3527,11178,20091,7420,1481,792
2016,42037,42,037,43741,232,15943,1816,3606,5973,2752,524,761
2016,44003,44,003,121800,815,28661,6691,12407,24369,11055,2739,985
2016,44009,44,009,86400,335,16530,3879,5975,22234,12842,2464,2743
2016,45085,45,085,69787,653,19106,2940,6428,9209,3165,768,446
2016,45031,45,031,46018,1506,13718,1565,3983,4994,2441,276,246
2016,45091,45,091,173199,2256,36840,7869,18795,34538,13601,1475,2136
2016,46099,46,099,122560,1503,26686,4420,13509,28135,8983,2452,1321
2016,47165,47,165,122747,1393,31267,8355,11358,22332,8578,1531,705
2016,47157,47,157,608402,7098,137111,19509,45253,117089,49008,13736,7505
2016,47037,47,037,468932,6880,88119,16584,27320,116745,48701,13010,8125
2016,47125,47,125,120879,1622,30134,5864,10208,22267,7968,742,253
2016,16001,16,001,297773,1298,51344,15654,32959,77284,24557,7053,4548
2016,16005,16,005,53292,617,12745,2286,4221,10519,2544,967,683
2016,16019,16,019,68163,274,12863,3320,6454,14225,5000,1282,1491
2016,17091,17,091,72379,911,20270,4615,6164,8280,4255,1026,281
2016,17043,17,043,632930,8754,105043,12156,43350,191239,86939,18988,10462
2016,17099,17,099,77423,296,23894,3316,8216,9483,3945,784,532
2016,17031,17,031,3564871,57703,733453,99033,228741,814657,379832,100181,50088
2016,17115,17,115,72841,932,20309,4484,6867,9475,4258,1119,898
2016,17111,17,111,206054,946,47543,7098,17539,48192,17264,2828,1229
2016,17163,17,163,177988,1399,44728,7979,19474,29121,16467,3074,1208
2016,17019,17,019,120365,604,22256,2762,9130,28001,16622,4076,6488
2016,17093,17,093,78552,676,15345,1653,8695,17608,8898,659,306
2016,17143,17,143,123600,1012,27573,5169,11379,23718,10039,2358,1826
2016,20173,20,173,330105,3863,70508,14915,25281,66393,28653,5175,3657
2016,20091,20,091,392961,1513,48405,7519,28418,136031,59553,14214,7469
2016,20045,20,045,69181,217,10667,2076,4319,19626,11142,2607,2603
2016,20209,20,209,103325,2468,28630,4959,6749,13055,3396,1603,452
2016,20103,20,103,53908,0,12048,3279,4684,8920,7764,1079,353
2016,20177,20,177,120401,1195,34076,5907,6922,20686,11087,2955,1244
2016,06081,06,081,547316,14567,73476,10528,36117,160180,73419,23147,18747
2016,08031,08,031,494647,7260,70281,19602,26139,143029,61489,20444,9485
2016,08059,08,059,409083,1982,67244,14331,31865,115276,47456,8898,6401
2016,08123,08,123,188160,3451,44891,9400,16560,35907,12285,1608,1417
2016,08035,08,035,215761,614,20652,3959,16685,79741,35945,8001,4533
2016,08013,08,013,210587,1608,23616,4312,12636,68172,38418,10557,10532
2016,26147,26,147,112409,1129,35768,4215,11673,11943,5147,1063,303
2016,26159,26,159,51667,249,13870,3198,5248,6928,2453,448,478
2016,26161,26,161,226851,1041,29335,4550,16362,57758,41228,10674,14595
2016,26163,26,163,1170984,16692,292622,57600,94844,160564,81973,18215,8651
2016,26055,26,055,66411,535,14468,2087,7083,12500,6411,1827,1045
2016,26075,26,075,109953,806,26294,5115,12311,16708,5592,1259,520
2016,26049,26,049,278737,1846,76522,14187,31981,34940,16215,3448,1387
2016,26093,26,093,131443,708,31712,4511,12699,30364,11106,2323,1065
2016,45041,45,041,93661,585,25438,3386,8932,13665,5536,799,909
2016,45059,45,059,45545,375,11090,3139,4620,4292,1632,241,168
2016,45077,45,077,77764,1439,16337,4331,8112,13288,5358,1139,1493
2016,46103,46,103,74338,808,15493,4000,8699,14546,5531,1495,876
2016,47065,47,065,249883,3263,62409,10874,23826,52827,17214,4296,2320
2016,47163,47,163,113824,1124,33808,8622,9159,13739,6288,1420,1191
2016,36083,36,083,110749,1149,26121,3657,15417,21175,11802,2216,1441
2016,36081,36,081,1661279,57391,402298,61281,131424,323601,150017,32430,16045
2016,36061,36,061,1250801,23864,130685,27706,50048,391138,225995,94615,44192
2016,36011,36,011,54630,511,13578,3534,7288,8154,3921,382,274
2016,36087,36,087,205190,3936,39238,5222,16223,44194,27385,5781,3859
2016,36063,36,063,150900,1120,41902,9268,19741,21805,12039,1593,1278
2016,36059,36,059,942318,12556,198181,19645,75308,233175,135500,41062,13634
2016,36045,36,045,72123,766,23091,4083,8393,8710,4653,1016,504
2016,36103,36,103,1031076,16264,269332,29306,96655,196817,120313,29176,12789
2016,36075,36,075,80239,629,24748,6240,9326,7800,5310,752,361
2016,36117,36,117,64170,742,17792,3207,9173,7611,4969,1031,274
2016,36007,36,007,130194,1382,33127,7223,14827,20902,12548,3077,2093
2016,36029,36,029,643909,6755,152791,29206,79341,121009,67896,15431,9449
2016,36105,36,105,51496,615,12441,3402,5753,6096,4515,707,182
2016,36071,36,071,241750,3940,59346,12281,25651,39451,24455,3224,2961
2016,37067,37,067,247842,4178,52367,8683,21776,53407,22051,5443,4155
2016,37031,37,031,51780,1084,12051,2975,5406,7509,3841,1153,734
2016,37157,37,157,64907,1272,18366,3609,5281,6211,2458,433,219
2016,37071,37,071,149258,2059,33574,11379,15160,22728,7158,1440,1080
2016,37125,37,125,69160,652,12574,2508,7505,16136,7128,1918,968
2016,37037,37,037,52984,1038,8305,2336,4618,11522,6498,2345,2157
2016,37101,37,101,125406,1095,28515,5402,16556,21844,6298,1445,473
2016,37133,37,133,100734,1020,25493,3966,11826,13410,4815,215,265
2016,37161,37,161,47248,1266,12814,2817,5379,5904,2039,323,351
2016,37023,37,023,64276,1154,16098,4246,7113,7170,2622,279,343
2016,38101,38,101,43991,175,13061,1288,4235,9038,2375,652,171
2016,38017,38,017,109732,807,17862,2815,15396,32351,9700,2034,1017
2016,21111,21,111,527688,5341,110829,26404,43251,101050,47471,14095,6073
2016,26103,26,103,44140,296,11691,1403,3783,10116,3270,607,647
2016,26099,26,099,609181,9192,169973,19835,65882,101768,39821,6598,3129
2016,26155,26,155,48286,114,15864,2032,6618,5141,2183,326,89
2016,26045,26,045,75984,341,17946,3099,8761,13333,4658,587,867
2016,27131,27,131,42052,613,10293,2104,5491,6399,3868,629,521
2016,47147,47,147,47268,583,14695,3160,3688,6148,2825,141,197
2016,47009,47,009,92123,618,26254,4835,8907,13607,4517,1828,1094
2016,47113,47,113,64646,586,22440,3733,3439,8671,3546,863,475
2016,47187,47,187,142284,942,17367,2012,9683,52552,20167,3698,3142
2016,47059,47,059,49412,640,15366,6371,2982,4971,2422,324,339
2016,47141,47,141,49287,483,14927,3921,1861,8325,4387,509,615
2016,47155,47,155,68175,871,21216,4995,4598,7898,3196,847,500
2016,47011,47,011,71667,753,19673,5243,5603,10838,3361,1420,890
2016,47093,47,093,304869,1987,61644,11729,24690,72564,29545,8238,6842
2016,47001,47,001,54291,730,13839,3560,3928,7189,3570,904,891
2016,47149,47,149,191596,1719,47196,9487,15610,42135,14441,2424,2019
2016,47189,47,189,91054,536,19812,4192,8176,17973,6086,1319,1190
2016,35005,35,005,40870,1916,8434,2013,3878,6511,2083,317,212
2016,35025,35,025,41761,1337,9734,2566,2882,4272,1168,477,44
2016,35049,35,049,109637,760,23403,3104,6281,23949,14936,3669,3164
2016,13297,13,297,58004,939,15650,4260,4621,8975,3127,970,208
2016,13057,13,057,161757,1712,28361,6853,11883,43122,12622,3166,2162
2016,13121,13,121,687737,4866,108500,17377,38579,207502,103729,27948,13316
2016,15001,15,001,139834,756,43225,2780,15058,26795,7032,2651,2096
2016,15007,15,007,50428,173,15851,939,5847,10592,2170,647,677
2016,16027,16,027,129307,1529,32702,9083,8789,18242,5127,493,895
2016,17119,17,119,185936,495,44420,9065,19624,30668,13435,2322,2607
2016,17167,17,167,135861,924,30270,5591,11192,29857,13132,3764,1714
2016,17113,17,113,105815,384,23196,3415,8835,29023,11859,3039,2556
2016,17161,17,161,100024,878,24168,4217,10591,16015,5585,671,690
2016,17089,17,089,344178,6506,63969,11864,28243,73021,33408,5831,3593
2016,17037,17,037,60799,226,12852,2700,6391,12092,5417,537,1295
2016,17197,17,197,447552,3963,104518,14313,37071,99347,45124,6020,4837
2016,17179,17,179,94554,775,25535,3923,11061,16050,5127,796,505
2016,35013,35,013,130157,2477,25797,5163,10074,20586,9470,2203,1752
2016,35061,35,061,51370,576,13067,4179,3896,5859,2527,250,523
2016,35001,35,001,463147,4200,91864,17300,38782,86707,47159,10921,10888
2016,35035,35,035,43247,437,9147,3289,4822,4532,2519,649,90
2016,36005,36,005,931269,38800,217899,48135,67935,111989,44088,9320,5524
2016,36067,36,067,316286,4252,67190,12513,37252,62159,33851,8659,5724
2016,36019,36,019,55928,617,16438,4862,6705,5959,4417,853,673
2016,36079,36,079,70568,684,15399,2419,7417,17068,10493,1287,1737
2016,36069,36,069,77601,772,18845,3115,10329,14333,9460,1667,768
2016,36101,36,101,67999,375,20700,3901,9101,8069,5699,918,781
2016,36013,36,013,89506,888,26946,5303,11265,10444,7146,934,690
2016,36047,36,047,1791538,48264,383504,67044,110678,394279,194904,43970,18832
2016,36091,36,091,160185,1164,33870,5137,18321,38549,20226,4069,2427
2016,36119,36,119,666907,9847,114299,14814,42193,160695,105666,35410,15676
2016,36085,36,085,329911,5609,85835,14747,24316,64037,33170,7506,2554
2016,36089,36,089,72162,594,21625,3845,8562,7903,6780,923,1281
2016,36109,36,109,60604,223,9927,3155,5303,13580,10164,2437,5162
2016,36113,36,113,48009,404,13582,2538,4053,8571,4210,1041,512
2016,36027,36,027,203914,1816,41988,11681,23120,40317,23097,3866,3590
2016,36055,36,055,512340,6253,95191,20926,60651,107831,62408,11151,10299
2016,36065,36,065,159553,2712,43083,8400,19281,26213,11415,2782,2058
2016,36111,36,111,129290,1264,30374,8227,13391,23618,14456,2537,1825
2016,36015,36,015,60288,186,15738,4365,7067,8787,6431,959,401
2016,36051,36,051,42505,304,12212,2052,5066,6407,3261,925,248
2016,36001,36,001,204813,1554,39338,7519,23127,45316,28182,7750,6095
2016,36009,36,009,52613,854,16994,3815,6826,5066,4070,407,353
2016,36053,36,053,47964,226,14247,2187,6350,8172,3964,1117,734
2016,36093,36,093,105829,1750,29035,5737,11888,19715,10148,1007,1274
2016,72061,72,061,65496,1134,8589,745,6246,17604,6659,3686,1847
2016,72021,72,021,131417,2172,27561,5942,14715,26566,6172,1957,1058
2016,72031,72,031,112151,1613,24957,5017,13373,25125,5940,1743,1345
2016,72097,72,097,51599,1353,11479,3003,2658,7967,2549,620,1093
2016,72139,72,139,47429,1091,11212,1217,4469,10949,3287,943,764
2016,72113,72,113,99764,2542,26037,2294,9650,21301,4096,1070,1347
2016,18127,18,127,114080,835,33770,4038,11067,19182,7495,1675,1119
2016,18157,18,157,103323,794,23579,3615,7702,22133,10468,1689,3942
2016,18057,18,057,206314,343,26943,4974,13543,76334,30602,7487,4416
2016,18019,18,019,79711,452,21683,5258,7111,10510,4086,794,865
2016,18003,18,003,239861,2822,57233,10840,22641,46250,16675,4603,1644
2016,18043,18,043,52823,1092,14117,2315,4315,9456,4208,726,413
2016,18081,18,081,100100,1023,25748,4966,8336,20172,9537,1816,885
2016,18039,18,039,129898,1730,38325,8621,7234,16021,6018,1595,558
2016,18177,18,177,45950,487,15312,3788,3883,4653,2254,282,798
2016,19153,19,153,313040,3228,63352,10957,28364,76154,24908,8095,2892
2016,19193,19,193,65375,1024,16375,3389,6662,9173,4075,1094,460
2016,19163,19,163,116457,717,32202,4696,12459,22161,10441,2581,1310
2016,39057,39,057,109844,757,23805,3197,9449,21731,13762,2578,2520
2016,39043,39,043,53666,96,18181,1963,5335,7228,3142,939,310
2016,39153,39,153,378788,3388,109282,9943,35719,76267,31130,7002,4449
2016,39029,39,029,74657,902,27867,4586,8416,6250,2679,653,201
2016,39099,39,099,163942,1354,54913,6367,10936,28001,9456,2022,1699
2016,39145,39,145,52762,427,19735,2575,4517,4287,2275,451,287
2016,39003,39,003,68415,479,22777,3076,9282,6822,3288,800,468
2016,39023,39,023,92244,252,29117,6678,7854,10708,4362,1000,421
2016,39093,39,093,209967,1934,55507,8118,25533,31263,15393,3144,1744
2016,39113,39,113,364377,2824,86606,14567,36341,58380,26856,4681,3708
2016,39165,39,165,152254,727,34672,4633,12424,42308,17925,2665,2416
2016,39007,39,007,68989,515,26028,3359,5517,5641,3022,159,531
2016,40017,40,017,89682,1010,21844,4428,8649,17983,4335,654,596
2016,40031,40,031,75748,363,19150,5774,6031,9319,4934,782,574
2016,40145,40,145,52440,200,14981,2605,4127,9532,2927,320,409
2016,40101,40,101,45808,392,13659,2607,3720,6793,2005,480,182
2016,17201,17,201,194735,1687,47853,12694,15276,27689,11904,2976,1018
2016,01081,01,081,94996,2012,15745,5269,7544,18716,10336,1487,3366
2016,01073,01,073,449112,3654,101343,16580,38288,89977,35518,14228,8108
2016,08101,08,101,112202,844,24900,6643,13901,15381,6287,1340,751
2016,08077,08,077,100672,744,24373,6225,9160,16025,6335,2062,776
2016,08041,08,041,441771,2581,72099,15348,52483,103858,53157,7772,6084
2016,08005,08,005,429459,3376,79948,14165,38234,112906,49693,9810,5746
