year,fips,state_fips,county_fips,median_household_income,aggregate_household_income,hh_income_universe,hh_income_under_10k,hh_income_10k_to_15k,hh_income_15k_to_20k,hh_income_20k_to_25k,hh_income_25k_to_30k,hh_income_30k_to_35k,hh_income_35k_to_40k,hh_income_40k_to_45k,hh_income_45k_to_50k,hh_income_50k_to_60k,hh_income_60k_to_75k,hh_income_75k_to_100k,hh_income_100k_to_125k,hh_income_125k_to_150k,hh_income_150k_to_200k,hh_income_200k_plus,per_capita_income,gini_index
2015,13217,13,217,50806,2185284500,35397,2256,1815,1427,2795,1313,1812,1706,2418,1781,3480,3448,5250,2988,916,1439,553,21492,0.4017
2015,13223,13,223,60214,3666389800,50671,2210,2659,1148,1269,1651,4029,2052,2793,2433,4961,5833,6715,5777,4185,1815,1141,25250,0.3844
2015,13245,13,245,41672,3888620600,71156,8388,5586,4061,5050,3893,3633,3497,4597,2752,6352,6013,7730,4199,2813,1352,1240,21207,0.4704
2015,30063,30,063,42815,2911533700,47910,4733,2918,2832,2998,2346,3139,3117,2392,1580,4295,4239,5602,2686,2320,1098,1615,26594,0.4678
2015,30111,30,111,58026,4666090700,62847,2503,2661,3419,3031,2481,3291,4033,3628,1300,6342,8497,8598,5139,3014,2309,2601,30363,0.4405
2015,31055,31,055,58359,17082405300,212285,14209,9084,9133,11783,10416,9820,10614,8950,8874,15689,21848,25465,21452,11717,10705,12526,31868,0.4790
2015,31109,31,109,53807,8561118500,120671,7176,6559,5958,6563,6316,5814,5909,5848,4624,10148,13101,15835,11351,6368,4830,4271,28657,0.4442
2015,31153,31,153,73518,5562203800,64495,1211,1540,1776,2420,2030,3864,2615,2921,2302,4661,7642,10612,7219,5118,5921,2643,31824,0.3724
2015,32003,32,003,51552,51662745500,740966,50620,34213,35793,41822,40732,45644,37732,35466,35638,60318,80962,95415,57610,29780,31450,27771,26506,0.4604
2015,32031,32,031,56382,12963906100,172751,9167,7681,8445,9014,7955,8537,8917,10531,7913,11696,20956,22730,14799,7640,8519,8251,30129,0.4513
2015,33005,33,005,61780,2321409300,29657,1685,1049,1450,1470,1175,1578,1678,1242,790,2164,3285,4962,2370,1566,1463,1730,31711,0.4408
2015,33009,33,009,58183,3029759300,35380,2523,1480,1600,1699,1048,2135,1330,1608,1661,3093,3595,4564,2709,1638,1545,3152,36110,0.4976
2015,33011,33,011,74323,14701058500,156678,6107,4731,5094,6536,4787,6047,5947,7317,5164,10808,16243,23651,16794,10407,14261,12784,36949,0.4277
2015,33013,33,013,68566,4685528300,55235,2324,2122,2121,2500,2342,2530,1814,1911,2718,3440,6541,8397,5301,3786,3976,3412,33348,0.4256
2015,33015,33,015,87960,12700078000,118789,2810,2463,3144,3482,2740,3580,3640,4354,3671,8780,10591,17192,17861,9880,12212,12389,42471,0.4053
2015,33017,33,017,61563,3730103500,47503,1756,2061,3121,2132,2773,1453,2424,2106,1389,3935,4990,6345,4997,3184,3100,1737,30642,0.4320
2015,34001,34,001,54052,7902971700,101813,6023,4936,5874,4398,5503,5845,4274,5104,5358,8649,7897,11532,9194,5093,6433,5700,29745,0.4720
2015,34003,34,003,89023,41706521100,336675,15705,8750,10153,10576,8449,11867,10059,9648,8761,21621,29340,36687,35692,28456,37619,53292,45661,0.4812
2015,34005,34,005,74800,15679706500,163505,6792,4473,4221,6734,4923,7179,5532,7778,6539,11416,16307,22898,18641,12285,14000,13787,36354,0.4348
2015,34007,34,007,65025,15596675900,185113,14034,7725,8201,7505,7267,7320,7481,7258,8527,12122,15864,23306,19350,13859,13130,12164,31809,0.4590
2015,34009,34,009,57116,3086792700,38708,1936,1659,2063,2082,1756,1876,1676,1810,2233,2982,3689,5496,3242,1776,2396,2036,33892,0.4674
2015,34011,34,011,51315,3247530700,50380,4891,2088,2729,2305,2668,2545,2852,2024,2350,4205,5361,5859,4498,3205,1699,1101,22425,0.4286
2015,34013,34,013,52041,25216122900,279874,28337,17159,15645,14973,14798,12879,10711,10036,9269,18937,22158,26764,20452,12645,16974,28137,33514,0.5621
2015,34015,34,015,77565,9806135300,103876,3787,3412,3058,5387,3282,4105,3366,4195,2941,6260,10238,16554,11651,7624,9993,8023,34973,0.4231
2015,34017,34,017,60530,22168664100,255508,23376,12301,12105,12688,10485,10639,8872,9794,8965,17201,24611,26912,23199,14265,18895,21200,34019,0.5060
2015,34019,34,019,102122,6168807800,47057,1920,623,1453,1275,1072,1005,1100,686,737,2883,3870,5729,5919,3677,5410,9698,49758,0.4331
2015,34021,34,021,72417,13193088400,127965,7291,3922,6407,4267,4197,5536,5599,4547,3478,8554,11732,16158,10728,9272,10880,15397,36820,0.4858
2015,34023,34,023,78643,28227532200,280855,11601,9020,8658,10107,8662,11154,9993,9935,9232,19728,27297,36468,32029,22052,24682,30237,34912,0.4387
2015,34025,34,025,87092,27703572900,234365,10392,7018,8355,10508,7937,7132,6722,6892,6105,14299,17373,29382,23840,18713,24619,35078,44885,0.4818
2015,34027,34,027,101661,24936693100,179480,4755,3429,4872,4935,3784,4597,4933,5167,4371,9964,15160,21652,18648,15292,22341,35580,51241,0.4614
2015,34029,34,029,63765,18834509000,222497,9776,6974,10556,11289,9934,10922,10845,8521,9392,15796,24772,26369,24595,14002,15582,13172,32594,0.4491
2015,34031,34,031,55954,12190160600,157309,14373,8796,8531,7804,6942,7972,6288,6540,4821,8924,12931,18836,13351,9746,11561,9893,26015,0.4792
2015,34033,34,033,68830,2019158400,22747,1681,913,804,621,499,1051,575,1081,1291,1626,1861,3521,2598,2053,1670,902,32124,0.4551
2015,34035,34,035,98440,15574669600,117198,3364,2324,2760,3956,3375,2623,2737,3498,2603,6932,9205,16018,12548,9093,13379,22783,48150,0.4549
2015,34037,34,037,85086,5807254300,53190,1164,996,1472,2481,1602,1584,1505,1424,1825,3299,5459,8149,6700,4559,6266,4705,41786,0.4331
2015,34039,34,039,71163,19354280800,188035,8638,5714,7810,9151,6977,8272,8206,6869,6890,10360,19019,23988,19122,11368,15226,20425,35891,0.4931
2015,34041,34,041,71277,3757787200,41813,1180,1471,1101,1802,2308,2343,1070,2409,978,3364,3713,5890,4557,3334,3119,3174,35347,0.4261
2015,35001,35,001,47747,17417837400,263325,24319,13576,17087,17949,13963,14631,11593,11887,12092,21326,24316,28552,19865,11169,12504,8496,27087,0.4811
2015,35005,35,005,38044,1167112200,22665,2137,1735,1934,1821,2113,1192,956,640,646,1734,2478,2730,1017,946,103,483,19069,0.4506
2015,35013,35,013,39902,4171790300,74631,7468,6425,5597,4542,4934,3888,4523,5324,2906,5012,5750,7913,3322,3332,2125,1570,20301,0.4795
2015,35025,35,025,56260,1545725800,21101,1105,1107,929,1164,639,1165,860,1689,727,1768,1928,2803,2474,875,993,875,23925,0.4317
2015,35031,35,031,28212,875239100,19735,4546,1654,1436,1264,1574,1031,499,605,754,1274,1730,1270,663,790,387,258,13394,0.5309
2015,35035,35,035,36142,1137563700,23919,3189,2010,1752,1817,1318,1539,1141,680,1121,1510,2820,2899,1040,510,486,87,18847,0.4400
2015,35043,35,043,63598,3487916200,47397,2976,1661,1852,2027,2006,2330,1939,1715,1546,4050,7264,7743,4149,2674,1898,1567,26887,0.4125
2015,35045,35,045,49613,2750070100,43030,3494,3324,1951,2749,1747,2623,2255,1316,2178,4040,3781,5842,3180,1995,1673,882,24055,0.4571
2015,35049,35,049,55676,4903916500,60642,3941,2744,3144,2672,2962,3735,2621,2933,2539,4936,5659,6794,5408,3289,3384,3881,34752,0.4865
2015,35061,35,061,42092,1461912200,27431,2492,1772,2405,2017,892,1665,1793,1277,2075,2225,2078,3199,1927,525,742,347,19915,0.4343
2015,36001,36,001,57042,9927259000,123862,8025,7122,5492,6247,5816,6478,4996,4359,4603,11001,12144,16354,9576,6333,7771,7545,33551,0.4784
2015,36005,36,005,35176,25525548600,495513,81612,43148,39434,28694,30138,23813,22972,22837,19579,34721,42261,41273,25609,15615,14069,9738,18880,0.5100
2015,36007,36,007,46152,4873201500,78398,6264,5194,5304,5050,3533,5033,4070,3838,3018,5622,8411,8878,5347,4187,2597,2052,25783,0.4556
2015,36009,36,009,40016,1593488900,31174,2454,1960,2522,2213,2241,2444,1748,1337,1117,3123,3457,2812,1884,1042,483,337,21270,0.4134
2015,36011,36,011,53146,2084147400,31368,1248,1528,1562,2345,1506,1496,1140,2139,1644,2682,4110,4153,2475,1398,1390,552,27232,0.4106
2015,36013,36,013,44460,2918689700,51579,4330,3537,3486,3662,2555,2886,2723,2893,2587,3905,5713,6122,3587,1382,1384,827,23578,0.4376
2015,36015,36,015,53119,2249793400,34546,2631,1495,1760,1632,1831,2044,1297,1543,1675,3854,4237,4183,2927,1740,861,836,26372,0.4248
2015,36019,36,019,45377,1763484300,31249,2444,1587,2449,1485,1856,2108,1588,1967,1626,2167,3863,3184,2464,1272,887,302,22553,0.4100
2015,36027,36,027,71864,9633396400,106319,5924,4468,2884,4329,3748,4538,3260,4244,3243,7949,10278,14657,13446,6320,10081,6950,34269,0.4388
2015,36029,36,029,52214,26636654300,383099,33203,22323,21325,20102,17754,19081,17501,13913,16964,27526,36058,52660,33208,21259,17432,12790,29594,0.4619
2015,36045,36,045,51107,2679494600,43145,2745,1832,2128,2746,2111,3005,1970,2581,1926,4462,4510,6090,3301,2159,833,746,23872,0.4071
2015,36047,36,047,51141,73393158300,940176,101679,59907,54265,47215,45312,44718,39706,35019,31072,62053,83554,99181,74475,45655,55037,61328,28898,0.5277
2015,36051,36,051,53441,1605036000,24189,1358,1903,1106,1288,1403,550,1450,1441,559,1764,2728,3717,2729,1095,498,600,25288,0.4199
2015,36053,36,053,60286,1930507900,26305,1785,767,1172,1056,1017,1339,569,874,1329,3178,2609,4336,2667,1382,1303,922,27551,0.4061
2015,36055,36,055,54077,21542895300,298151,23523,15556,14155,14431,13418,14669,15250,14022,13915,21770,29080,39271,25839,15508,15084,12660,30073,0.4571
2015,36059,36,059,101830,58260651600,436567,13060,9548,11377,12568,10275,10225,12610,11550,11353,24680,33248,51269,49029,40940,58729,76106,44358,0.4538
2015,36061,36,061,75575,105923359100,751244,66746,41660,31111,28564,22222,25022,22994,19495,17701,40079,57515,69411,64452,39388,59561,145323,67255,0.6011
2015,36063,36,063,48160,5509218300,84893,6523,5108,5345,5819,4040,4494,4696,4298,2850,5850,9118,10725,6376,3601,4291,1759,27529,0.4560
2015,36065,36,065,48023,6040979400,90396,7179,5119,5568,4476,5939,4827,6311,3678,3058,8705,8516,10759,5881,4347,3170,2863,27216,0.4803
2015,36067,36,067,57365,13764717400,182581,13529,8701,8589,8474,8421,8275,7952,7774,8436,14334,18960,24062,17213,9287,11330,7244,30691,0.4567
2015,36069,36,069,57711,3638351200,43692,1928,1580,2103,1956,1724,2873,2212,2438,2123,3484,4063,5658,4972,2351,2181,2046,33987,0.4756
2015,36071,36,071,73031,11519727500,125470,6384,4383,3995,4915,4938,5094,4799,4748,3794,8560,12314,17003,14284,10737,10181,9341,31609,0.4354
2015,36075,36,075,49767,2751503500,45115,3323,2272,2115,2532,2754,2198,2891,1775,2811,4061,5228,5957,3662,1591,996,949,23949,0.4133
2015,36079,36,079,90538,3718323300,34181,1205,597,1068,630,1151,1462,1146,587,704,2303,2949,5116,3553,2721,4943,4046,39455,0.4006
2015,36081,36,081,60422,60992390800,774752,51225,31129,36609,36940,32495,38278,36484,30410,30913,59289,82282,98830,71703,45173,52561,40431,27778,0.4514
2015,36083,36,083,60810,4947365800,62585,3621,2573,2628,3282,3289,3127,1746,2723,2838,4874,7124,8050,5707,4052,4390,2561,32551,0.4502
2015,36085,36,085,71622,14786600700,167462,15945,6287,7235,5349,4718,5474,5401,5439,5582,9466,16502,20593,18269,14392,14775,12035,31284,0.4545
2015,36087,36,087,85392,10872399400,99875,3999,3566,4286,4225,3253,3255,2917,3664,2569,5354,7251,12296,11751,8138,9940,13411,34662,0.4559
2015,36089,36,089,42144,2384382100,42771,3987,2623,2708,3531,2362,2436,2592,2066,1810,3505,3756,5643,2516,1303,1418,515,21718,0.4445
2015,36091,36,091,75761,8167539400,90999,2451,1961,4015,2571,2083,2942,3220,4079,3215,7093,11399,14125,11423,6817,8388,5217,36182,0.3818
2015,36093,36,093,61108,4147628400,52514,2633,2332,2229,2424,2612,1490,2608,2691,2262,4353,5187,8124,4229,3709,3177,2454,29998,0.4342
2015,36101,36,101,47146,2590855600,39517,2742,2599,2832,2092,2270,2509,1826,2098,1582,3480,3776,4693,3222,1483,1177,1136,27080,0.4774
2015,36103,36,103,88340,54753319900,481796,17786,11469,14204,17684,14300,14912,14047,14902,14103,28191,41760,65903,55883,39532,56384,60736,38599,0.4458
2015,36105,36,105,51761,2033530300,28394,2055,1238,1977,1505,1632,1604,1458,1588,787,2042,3232,2810,2590,1492,1224,1160,28292,0.4771
2015,36109,36,109,58084,2953604100,38112,3295,2310,1742,1943,1592,1767,1097,1441,1143,3297,4393,4563,2668,1812,2633,2416,29738,0.4822
2015,36111,36,111,59758,5229650300,69594,4520,3852,2862,3385,2883,3465,2967,3454,2962,4525,8068,8585,7166,3601,4846,2453,30010,0.4467
2015,36113,36,113,57541,1829026600,24222,1478,1297,976,1534,1326,1024,690,1016,1349,1542,3240,3243,2132,1427,1043,905,30178,0.4596
2015,36117,36,117,50561,2381078000,35841,1837,2151,1274,1680,2097,2965,1746,1826,2148,3407,3386,4174,2844,1886,1437,983,26766,0.4258
2015,36119,36,119,86108,47344651900,338319,20010,10730,12193,12620,12449,11065,9347,9893,8806,18968,25386,34247,31816,24416,34409,61964,50046,0.5508
2015,37001,37,001,39541,3525898600,63093,6247,4179,4554,4975,4720,3842,3305,3211,2535,4466,5195,6708,4298,2631,1261,966,23004,0.4703
2015,37019,37,019,46640,3196384800,49859,4379,3601,2824,1843,3216,3024,2754,2803,1814,3956,4452,5982,3609,1712,1894,1996,27990,0.4697
2015,37021,37,021,44619,6496481200,102887,4536,7952,6982,6121,6774,6642,5972,6841,5094,9265,10745,9319,7120,3683,2693,3148,26971,0.4641
2015,37023,37,023,42970,1883460700,34380,2669,3044,2041,2313,1830,1186,2514,2470,1475,3357,4120,3865,1212,865,936,483,21982,0.4403
2015,37025,37,025,56853,5309074000,70623,3749,3175,3521,3202,3485,4180,3614,2870,2622,6595,6440,9851,6095,4586,3206,3432,27858,0.4414
2015,37027,37,027,38708,1618957300,31917,2571,2932,1730,2373,2412,1651,2960,1558,1937,2711,2484,3732,1743,232,603,288,20559,0.4353
2015,37031,37,031,51048,2110987000,29636,1760,1973,1898,1847,1520,1198,1349,1538,1445,2359,2977,4395,1695,1208,1194,1280,31289,0.4809
2015,37035,37,035,40450,3590398500,60498,4847,4385,4338,2970,3861,3931,5557,2783,2776,4931,5270,6544,3300,924,2349,1732,24100,0.4786
2015,37037,37,037,55642,2286695700,27608,1206,1188,1657,2072,1858,708,1063,1318,1552,2341,2261,3014,1793,1825,1496,2256,35067,0.4869
2015,37045,37,045,38885,1892071200,36291,4710,2307,1869,2670,2031,2913,2020,2081,2108,2661,3510,3053,2085,830,944,499,21521,0.4745
2015,37049,37,049,48145,2616128600,41721,1997,2497,3132,1767,2694,1441,2988,2576,2673,3280,4915,4698,3632,1234,1202,995,26471,0.4282
2015,37051,37,051,42107,6865777000,120188,11037,6464,7643,9059,7950,7924,6651,6237,6525,8677,11718,13026,8048,3557,3391,2281,22643,0.4565
2015,37057,37,057,46150,4006575300,65359,3588,4270,3871,4767,4550,3616,3749,3570,3216,5147,7455,8458,4388,2320,1353,1041,24553,0.4485
2015,37063,37,063,53495,8960016100,120004,8715,5113,8178,4785,5274,6961,5104,6379,5451,8833,10876,16228,9293,6609,5827,6378,30655,0.4701
2015,37067,37,067,46477,9938600000,144165,11973,7177,9556,8590,7696,11166,6986,6915,6372,10072,12756,18368,8202,5745,5934,6657,27616,0.4957
2015,37071,37,071,44293,4712561900,79021,7061,5491,4809,5402,3507,5000,4084,4685,3860,6750,8264,8270,4322,3225,2531,1760,23118,0.4665
2015,37081,37,081,47786,13987312800,198833,12444,12730,10736,12067,11205,13926,9659,10501,9422,18096,18661,22129,13132,7906,7039,9180,28238,0.4931
2015,37085,37,085,48960,2563652800,43725,3422,2162,2832,2569,1961,2166,2340,2944,1741,4107,5320,5727,3266,1571,975,622,21202,0.4156
2015,37089,37,089,47021,3066621900,47478,2879,2389,3838,2198,3699,2554,2741,2343,2676,2962,5098,6367,3284,1148,1309,1993,28399,0.4510
2015,37097,37,097,55949,4769520200,63782,4389,3275,2707,4150,2413,3562,2567,2738,2938,5078,7923,8288,4798,3375,2243,3338,28897,0.4714
2015,37101,37,101,52234,4158081700,64045,2957,2335,2689,4643,3235,4150,3405,3766,2999,7093,5777,8340,6129,3920,1455,1152,23592,0.3989
2015,37109,37,109,46884,2140243400,29977,1421,1741,2234,1263,2452,1517,1985,1609,1832,1865,2258,3537,2748,820,1072,1623,27267,0.4831
2015,37119,37,119,56883,33725785900,397157,22064,16519,18622,20152,20013,22692,17447,19283,15717,33883,34068,46455,35010,21020,24100,30112,33701,0.4891
2015,37125,37,125,51547,2743083800,38639,2208,2274,2195,2573,1638,1937,1591,2191,1754,3726,3066,5004,3547,1489,1444,2002,30557,0.4578
2015,37127,37,127,42718,2184589400,36406,3844,2566,1562,2472,2127,2474,2073,2422,1721,2332,3099,4020,1887,1448,1112,1247,24202,0.4752
2015,37129,37,129,52685,6559418700,91513,7938,5400,4005,6056,4687,4577,2575,3987,4435,6955,10191,10050,6841,5001,4819,3996,30140,0.4793
2015,37133,37,133,45832,3683431600,64771,4684,2808,3399,4938,2651,6036,3507,3591,3361,6505,7890,6091,5511,1818,1265,716,22414,0.4135
2015,37135,37,135,61164,5232226700,52588,3927,2820,1338,2514,1891,2044,3230,2058,2001,3939,4403,4278,3954,2766,4607,6818,37727,0.5169
2015,37147,37,147,41453,4205863500,68374,7039,4981,4913,5582,3578,2938,3880,3253,3637,5530,4542,6686,4329,2958,2227,2301,24810,0.5017
2015,37151,37,151,42347,2957832400,55516,4045,3493,3884,3956,3355,4618,1958,3609,2736,4687,6594,5921,2944,1918,1371,427,21211,0.4147
2015,37155,37,155,31558,1961378400,45373,7370,5180,3250,3420,2430,2401,2790,2143,2090,3161,4214,3333,2243,409,507,432,15951,0.4872
2015,37157,37,157,38241,1867394500,36739,3047,3877,3182,2028,3455,1785,1590,2149,1531,2932,2821,4139,1888,1100,882,333,21044,0.4507
2015,37159,37,159,45320,2945165900,51225,4420,2529,3652,2687,3031,3090,3264,2823,2272,4938,6027,5597,3028,1591,1410,866,22413,0.4361
2015,37161,37,161,35594,1218816900,25745,2292,2002,2861,1688,1441,2355,1676,1761,1100,1750,2182,2069,1313,447,509,299,19441,0.4449
2015,37171,37,171,37337,1516183200,29234,2891,2448,2528,2118,1934,1780,2164,1141,1159,2286,2233,3239,1684,268,674,687,21854,0.4700
2015,37179,37,179,71729,7180881900,74363,2625,3379,2233,2678,1889,2937,2286,3178,3213,6414,8137,10648,7245,4663,5976,6862,32446,0.4500
2015,37183,37,183,70533,35500166100,382638,16319,12072,10837,15113,16224,17256,13796,16413,16541,29327,39534,51206,40079,28514,28638,30769,35357,0.4453
2015,37191,37,191,40361,2579709700,47490,3350,3979,3234,3760,3284,3583,2355,2140,1660,4567,3928,5690,3028,1072,950,910,22018,0.4448
2015,37193,37,193,40919,1447484100,27540,2332,1760,3068,1624,2249,1307,1026,1447,1667,2553,2523,2812,1565,552,804,251,21613,0.4483
2015,37195,37,195,41204,1846400300,32324,2791,2982,2201,1932,1820,1255,2499,1938,1054,2718,3335,3146,1697,1610,953,393,23015,0.4632
2015,38015,38,015,65079,3391300600,39713,1771,1890,1627,1788,1327,1553,2503,2128,1325,2473,3921,5410,4084,2981,2397,2535,37225,0.4518
2015,38017,38,017,53728,5593180500,73440,3229,4893,3781,3250,4469,4753,3446,3263,3739,4077,6894,10785,5069,4155,3684,3953,33209,0.4686
2015,38035,38,035,51264,2283690300,29451,2189,1584,1672,1639,1377,1003,1723,1826,1346,1803,2687,3613,3129,1536,1201,1123,32826,0.5038
2015,38101,38,101,62631,2209358700,27580,739,928,1047,1063,881,1582,1381,1514,1944,2036,2686,3445,2805,2275,2322,932,32052,0.3934
2015,39003,39,003,50332,2492038800,40234,2723,2769,2543,2909,1658,2039,1809,2033,1467,4079,5092,5378,2414,1089,1369,863,24930,0.4420
2015,39007,39,007,44511,1995974200,37333,2753,2790,2485,2383,2549,2370,1463,2148,1705,3606,4626,3585,2480,1219,790,381,21148,0.4153
2015,39009,39,009,36511,1254612900,22757,4660,1723,1190,1664,1060,879,636,798,858,1647,2049,2260,1583,946,308,496,20530,0.5456
2015,39013,39,013,46113,1718992500,27782,1668,1962,1793,2025,1200,2135,1327,1267,1984,2357,2568,3029,2316,935,505,711,25746,0.4587
2015,39017,39,017,58785,10235354200,135380,9222,5064,6749,6195,6541,7386,5783,5370,6416,9889,13748,18291,12102,9176,7646,5802,28040,0.4423
2015,39023,39,023,47963,3302781200,54232,4077,2339,3136,4307,3199,2887,2806,2488,2748,4053,6251,7378,4095,1725,1584,1159,24737,0.4293
2015,39025,39,025,62054,5959666900,75266,3283,3094,4088,3341,2178,3283,3057,3686,2498,7406,8756,9876,8439,4241,4816,3224,30478,0.4260
2015,39029,39,029,41887,2404735200,42116,3583,1928,3018,3433,2877,2606,2407,2516,1819,3008,4915,4616,2398,1076,1198,718,23863,0.4515
2015,39035,39,035,45297,35340798900,532752,52731,34984,33451,31210,28891,31845,26764,25144,20906,41981,47383,59026,34759,19952,21320,22405,28798,0.5019
2015,39041,39,041,96410,8208112200,65946,1425,1560,1815,1346,1506,1928,1961,1786,2010,3795,5564,9491,7603,6989,7702,9465,43816,0.4356
2015,39043,39,043,47544,2178803600,30876,1923,1215,1931,1224,2721,1703,1242,2058,2417,2001,2923,3703,2640,1046,995,1134,29932,0.4745
2015,39045,39,045,61291,4175203500,55213,2906,1547,2580,3028,2605,2502,2028,2446,2386,4684,6866,6620,6472,2746,3808,1989,28209,0.4126
2015,39049,39,049,53882,36841459600,495250,38180,23891,21763,26180,24419,26311,21773,26179,20157,40942,52183,60408,42370,23287,23028,24179,30216,0.4759
2015,39055,39,055,75895,3867019700,34486,1264,844,936,1514,1597,890,1440,973,1583,2357,3627,4472,3689,2543,3418,3339,41125,0.4962
2015,39057,39,057,59803,4957172500,66163,5347,2906,2664,2573,2614,3098,3307,2263,2994,5375,7217,8703,6844,3948,2913,3397,30796,0.4373
2015,39061,39,061,50990,24603828400,336807,30309,21159,18380,19023,17755,18136,14447,14157,11787,23962,32212,39707,24660,16292,17420,17401,31134,0.4995
2015,39063,39,063,54709,2168959800,31389,1740,1104,1433,1092,1678,1727,1571,1503,1884,3927,2565,4413,3014,1817,1105,816,28246,0.4058
