year,fips,state_fips,county_fips,total_workers,drove_alone,carpooled,public_transit,bus,subway,bicycle,walked,worked_from_home,total_households_vehicles,no_vehicle,one_vehicle,two_vehicles,three_vehicles,four_plus_vehicles
2018,12086,12,086,1355325,1037176,117965,61974,50804,837,7899,26191,72028,895801,89082,336430,317470,104685,48134
2018,12087,12,087,39184,28740,2079,219,65,0,3552,1239,1814,31362,1783,12530,12924,3255,870
2018,12091,12,091,98229,80926,8246,749,626,0,784,1308,5220,79570,3741,26353,30381,13136,5959
2018,12095,12,095,692794,559498,68654,11553,11287,43,2415,7265,30860,458157,23858,172235,185389,56215,20460
2018,12099,12,099,678427,521715,74016,9163,7477,362,7594,7505,48681,552286,33623,228349,209606,60814,19894
2018,12101,12,101,220342,175808,20803,1278,1207,0,619,1831,15791,205128,10146,81856,79081,25558,8487
2018,12103,12,103,456377,358289,40086,7362,7109,0,3421,6806,31698,405892,32894,186418,139981,36297,10302
2018,12105,12,105,300183,249372,29480,945,945,0,617,3233,12425,241171,12128,94100,94538,28919,11486
2018,12111,12,111,132143,107230,12742,478,297,0,636,1335,7998,118768,4842,47202,45778,13592,7354
2018,12115,12,115,174430,142233,11944,1135,1059,0,935,1397,15459,183721,8502,80949,69058,20116,5096
2018,12117,12,117,240511,191789,20839,1764,1214,71,321,4321,17547,179274,7883,62224,72336,26662,10169
2018,12127,12,127,231950,185891,14871,1598,1364,0,2032,2294,20948,218423,12956,86137,84944,25014,9372
2018,13051,13,051,142651,110843,17303,2234,2075,131,1106,3648,6033,107921,9167,38104,42952,12066,5632
2018,13059,13,059,58962,44409,5734,2253,2253,0,1097,1914,2787,49698,3877,17170,18499,6210,3942
2018,13063,13,063,132231,100208,18251,5295,4875,0,0,674,5351,96286,7104,38129,31585,14245,5223
2018,13067,13,067,400988,317343,30531,4548,3881,0,515,3116,36438,283094,10197,83450,125290,46544,17613
2018,13089,13,089,384081,270960,41656,29413,20894,145,388,4862,30951,287001,24647,116809,102895,30447,12203
2018,13117,13,117,119457,94454,8254,1111,963,0,174,848,13855,81353,598,16361,41040,15308,8046
2018,13121,13,121,536105,379458,33033,39705,20203,464,3015,16281,51441,417157,47533,160843,148680,42944,17157
2018,13135,13,135,456697,364717,53188,3706,2584,0,80,3739,26574,297658,10554,83253,126770,54115,22966
2018,13139,13,139,95356,74244,14576,357,115,0,0,416,4136,64990,4528,16993,23748,12386,7335
2018,13215,13,215,79353,61189,9516,942,942,0,619,2857,2346,72862,8360,27837,24070,8856,3739
2018,15001,15,001,87935,62851,15355,1054,1054,0,65,1772,5776,71565,5117,22374,28482,10095,5497
2018,15003,15,003,499841,327390,72932,36221,36129,34,4075,21930,22611,308208,31130,103419,106843,39290,27526
2018,15009,15,009,83964,61106,10346,2783,2695,77,340,1843,5733,52794,2117,17229,18418,9253,5777
2018,16001,16,001,233728,190918,16229,829,829,0,3943,2687,17599,178712,6323,59874,71030,27408,14077
2018,16019,16,019,47848,37487,4540,1718,1718,0,7,464,2879,40224,1744,9183,15754,7630,5913
2018,17031,17,031,2535975,1548309,209073,483483,196750,2230,28527,98268,130229,1981796,346894,802595,600042,166135,66130
2018,17043,17,043,489553,374894,34284,33688,2400,203,887,9263,32992,345714,15469,101591,155390,50606,22658
2018,17089,17,089,269711,206713,32699,6423,968,0,318,3210,16493,183633,7231,49720,77541,32723,16418
2018,17097,17,097,353024,269737,29077,17729,1422,0,607,9125,24105,246620,14186,67341,106807,41826,16460
2018,17111,17,111,162747,132931,11358,4036,729,0,264,851,11916,114544,4976,24808,53033,22163,9564
2018,17113,17,113,86211,68030,8271,693,661,0,351,3586,4861,65998,3822,21324,26688,9752,4412
2018,17119,17,119,127404,107726,10577,1476,1321,155,75,1364,5469,108977,7049,34582,42859,18548,5939
2018,17163,17,163,123613,104410,9320,2424,1364,58,239,1826,3599,104803,8666,37259,39888,12929,6061
2018,17197,17,197,352739,287347,26228,15076,2465,0,121,2173,18677,231647,8215,59237,99452,46035,18708
2018,17201,17,201,133193,109312,14214,1397,1341,0,560,1529,5248,114337,8550,38565,43873,16924,6425
2018,18003,18,003,181254,151663,15444,915,821,0,304,3075,7468,147638,9233,51568,57752,19606,9479
2018,18035,18,035,53483,43861,3310,993,993,0,270,2551,1818,45311,3004,15300,16620,7665,2722
2018,18039,18,039,98478,76876,14348,141,141,0,1080,1452,3671,73660,4928,22064,30222,11446,5000
2018,18089,18,089,218640,184267,14512,6537,1411,0,113,2048,7052,186769,14442,67258,66074,27246,11749
2018,18097,18,097,458536,381061,39223,8139,8113,26,1936,7801,15264,373634,30629,151965,130804,42789,17447
2018,18141,18,141,134937,111994,10646,1167,980,98,632,4198,4907,107730,7660,39893,40326,14572,5279
2018,19013,19,013,67600,54447,6096,216,216,0,370,2358,3700,53386,4041,16300,19499,8469,5077
2018,19103,19,103,81733,59556,6816,4074,3936,0,1134,5936,3429,60868,4734,20252,23927,8400,3555
2018,19113,19,113,118171,101131,9286,382,382,0,579,1716,4436,91747,5114,29264,35646,15417,6306
2018,19153,19,153,258256,213788,20849,3723,3599,124,562,3423,14145,189546,10172,58076,78277,30376,12645
2018,19169,19,169,50659,35438,4062,3916,3916,0,1105,3474,2432,37290,2263,13119,14957,4716,2235
2018,20045,20,045,67779,50876,6684,2026,1986,0,530,4178,3180,48907,2786,15182,18985,8786,3168
2018,20091,20,091,322108,273283,21505,1247,1077,0,151,3050,19816,231184,6575,67477,103315,38208,15609
2018,20173,20,173,246976,203105,25611,1144,1042,102,909,3657,8465,198024,13680,64993,71215,32325,15811
2018,20209,20,209,74164,60426,9965,569,468,0,172,615,1840,60708,5014,19405,22475,9315,4499
2018,21067,21,067,168674,133942,14746,3378,3378,0,719,6924,7426,131067,10624,47661,52521,15313,4948
2018,21111,21,111,375948,301899,31649,10258,10100,158,1359,6341,19618,311263,27837,115799,117216,36080,14331
2018,21117,21,117,84154,66919,8620,2144,2057,87,53,955,3888,64611,4256,21162,26990,8674,3529
2018,22017,22,017,102557,88282,7685,1207,1207,0,172,1611,2802,94778,10019,40936,31223,9505,3095
2018,22033,22,033,211702,175722,18132,3253,3188,0,1043,5798,5987,163274,11762,62734,63338,17264,8176
2018,22051,22,051,206906,167005,25570,1961,1926,0,255,3413,6648,167596,12784,68506,59743,19644,6919
2018,22055,22,055,116235,101816,6344,470,470,0,721,1266,4486,94002,5130,35121,38160,12227,3364
2018,22071,22,071,172925,117655,14124,11871,9933,1538,6121,9493,9663,155104,29610,73606,38767,9957,3164
2018,22103,22,103,115686,95924,9068,154,154,0,156,765,7971,93589,3082,30182,36466,17062,6797
2018,23005,23,005,164242,123678,12266,2175,1699,0,1229,10388,12654,123485,8177,39651,54236,15401,6020
2018,23019,23,019,70804,55986,6132,119,119,0,402,3551,3026,61765,5710,20672,24684,7516,3183
2018,23031,23,031,108729,88202,9731,835,750,0,816,2272,6316,88416,5203,26992,36130,12902,7189
2018,24003,24,003,305365,241643,21031,13031,5040,27,698,5427,20241,212687,7449,60226,90072,37648,17292
2018,24005,24,005,412680,332857,32990,17616,11190,548,460,7795,16229,313259,23246,109299,118216,43015,19483
2018,24009,24,009,49931,42157,3367,1898,1793,0,0,252,1883,32145,780,6664,10906,8331,5464
2018,24013,24,013,86163,71084,6613,820,550,0,0,958,6418,60371,3138,10579,25811,12421,8422
2018,24017,24,017,81070,65963,6190,4104,3391,0,80,271,3471,56947,2380,15228,20269,12123,6947
2018,24021,24,021,132102,106637,11187,2217,685,0,407,2254,8602,95903,2907,25771,39078,19527,8620
2018,24025,24,025,129673,109501,10408,1027,363,0,145,1182,6683,94802,3613,25868,37646,19009,8666
2018,24027,24,027,171502,136512,13330,6087,2737,0,265,1946,11028,116903,4500,30504,54631,18631,8637
2018,24031,24,031,563495,371045,56598,75431,24744,211,3585,12708,37476,368334,26791,120681,150485,49391,20986
2018,24033,24,033,476211,319409,47731,69452,24418,400,1862,9065,17272,315759,27681,115784,103480,45175,23639
2018,24510,24,510,281145,174805,26163,45428,35135,680,2166,15818,11914,237204,66856,96324,56047,14277,3700
2018,25001,25,001,103170,80644,9740,1278,580,48,438,3170,7099,86671,4657,30425,34376,12251,4962
2018,25005,25,005,280332,227812,26004,7169,2175,0,323,6250,10790,215132,21530,71852,79235,28582,13933
2018,25009,25,009,402424,301722,33893,22980,9417,70,676,15298,21529,295481,31850,101298,110984,34618,16731
2018,25013,25,013,209963,173346,16894,4292,3976,0,271,4723,8008,178678,23618,67276,60593,19053,8138
2018,25017,25,017,878650,587370,56007,110127,26254,861,13969,46770,51931,612224,66617,215306,235741,69411,25149
2018,25021,25,021,372381,248665,26401,53433,6477,1579,3892,13199,23231,267880,25075,87410,110705,31675,13015
2018,25023,25,023,261454,203124,20901,16649,2195,0,273,4427,12821,189304,12510,54601,78552,29091,14550
2018,25025,25,025,435739,176025,28875,137005,54979,2261,9567,60120,16027,315049,102046,131611,62104,15303,3985
2018,25027,25,027,420510,339190,30531,7823,2339,0,298,13253,23042,308831,26454,104232,116057,42070,20018
2018,26021,26,021,72785,59138,8071,545,401,0,235,1892,2242,64783,4440,22221,25089,9306,3727
2018,26049,26,049,175411,146388,15961,4280,4280,0,279,1777,5726,169469,13795,65278,60442,21103,8851
2018,26065,26,065,141647,107065,15472,4846,4826,14,2112,6642,4242,112170,10870,42091,42711,11627,4871
2018,26077,26,077,130576,107089,9321,2556,2556,0,912,4308,5774,104234,7472,36109,41244,12244,7165
2018,26081,26,081,334734,273416,30339,5594,5594,0,1016,7845,13648,244046,17522,78130,99257,32619,16518
2018,26093,26,093,98458,84496,6867,289,289,0,351,686,5025,72676,2282,15954,32529,13509,8402
2018,26099,26,099,427199,363940,37284,4321,4205,0,380,4325,13550,347508,21399,119337,132000,53489,21283
2018,26125,26,125,637258,540746,45415,2162,2162,0,1458,7692,34886,503645,28785,163105,210339,73262,28154
2018,26139,26,139,149034,123299,12418,1685,1530,0,1173,3422,6574,103438,3325,25604,46886,18131,9492
2018,26145,26,145,82116,67328,9284,286,214,72,291,2203,1833,78740,6775,25813,30897,11028,4227
2018,26161,26,161,187763,132532,14336,10271,10146,0,2847,15312,11095,143072,13013,48740,57043,15430,8846
2018,26163,26,163,737668,591000,73367,18783,17589,398,2361,13450,28362,687546,92727,277777,218094,71607,27341
2018,27003,27,003,190298,157751,14594,4899,4275,63,473,1491,9760,128140,5986,31117,56456,22498,12083
2018,27037,27,037,229100,184154,19557,8231,7506,0,445,2846,11253,162496,6567,46702,71808,26774,10645
2018,27053,27,053,696361,504441,51561,48871,43464,819,10407,26851,44864,508964,49173,176213,204141,58205,21232
2018,27109,27,109,83620,60319,11016,4672,4672,0,426,2734,3902,63462,3718,21488,24540,10057,3659
2018,27123,27,123,278622,200830,31207,17509,14780,649,2716,8217,16516,209287,23026,76737,77273,22452,9799
2018,27137,27,137,96729,77229,7661,2474,2474,0,1090,4388,3347,84370,7054,25944,31306,13401,6665
2018,27145,27,145,82628,66339,5665,1422,1269,0,367,4235,4061,58510,2712,18433,23575,9142,4648
2018,27163,27,163,139836,116453,8748,3149,3104,0,288,1776,8909,96387,4780,22894,44849,17209,6655
2018,27171,27,171,73758,61897,6162,381,295,30,44,1446,3365,48863,1677,12079,20555,9536,5016
2018,28049,28,049,103313,86213,10867,445,445,0,249,1392,3666,85483,6222,31306,29241,12330,6384
2018,29047,29,047,127354,103638,12634,1015,1015,0,71,2010,6130,91901,4106,29037,36205,14857,7696
2018,29077,29,077,134077,114376,11542,657,657,0,297,1138,5013,128691,11055,50178,44187,15969,7302
2018,29095,29,095,347162,290336,22901,6815,6285,320,1076,5289,16902,288752,24401,104709,101763,40354,17525
2018,29183,29,183,207730,180963,12078,209,10,0,110,1697,10801,149951,5013,41476,62760,28914,11788
2018,29189,29,189,491186,412455,31105,7853,6155,0,938,7710,27670,408117,26765,142659,162731,56507,19455
2018,29510,29,510,155094,111912,10077,15733,14722,51,1361,9264,5174,144295,30005,65588,37836,8939,1927
2018,30031,30,031,63230,43441,6022,636,636,0,1723,4581,6352,44423,1260,11827,17793,8317,5226
2018,30063,30,063,65980,46755,7950,928,928,0,2126,4582,2980,50401,2989,12888,21966,9703,2855
2018,30111,30,111,79301,65380,7468,653,653,0,914,1795,2598,66805,3774,19410,24436,11819,7366
2018,31055,31,055,292596,240144,27199,2756,2588,168,671,6073,12683,220858,14320,77686,85556,30300,12996
2018,31109,31,109,173542,140286,14541,1883,1829,54,1628,6173,7954,125917,6644,40282,52634,17384,8973
2018,31153,31,153,95918,83779,6425,272,155,117,220,516,4194,66273,2365,19129,27465,11885,5429
2018,32003,32,003,1043502,820951,102259,34080,33582,342,1748,14414,43286,808605,67282,300992,292331,102839,45161
2018,32031,32,031,237796,183713,29397,3987,3952,35,1262,5882,10537,185709,11021,63095,67503,28236,15854
2018,33009,33,009,47181,35685,4399,443,443,0,314,2970,2933,35394,2045,11951,13970,5567,1861
2018,33011,33,011,223885,183131,16752,3061,2600,274,100,4166,14478,161649,10321,48073,66335,25647,11273
2018,33015,33,015,169602,141070,8732,1690,961,164,479,3168,12108,119467,3913,32274,50630,21431,11219
2018,34001,34,001,126384,98947,11801,5999,5640,0,220,4268,3980,96981,10771,34586,35095,11222,5307
2018,34003,34,003,475178,326991,34929,71665,50458,220,745,13095,22229,339953,30151,119713,123686,45818,20585
2018,34005,34,005,225234,186867,15528,8044,1800,0,438,1641,10198,166698,8716,50342,65266,29234,13140
2018,34007,34,007,243146,184080,19848,19004,7258,87,775,4337,10192,188840,20289,66621,67505,23940,10485
2018,34011,34,011,58798,45525,8775,1508,1441,0,428,325,1827,50034,4595,16575,17064,8343,3457
2018,34013,34,013,380246,231247,28989,79678,42577,536,296,14030,16593,289921,62834,110170,85289,23319,8309
2018,34015,34,015,144981,120294,11637,2856,1298,0,86,1754,6548,101414,4953,29903,40615,17994,7949
2018,34017,34,017,362430,133847,23028,159143,69745,2164,1775,23627,12353,263924,86365,117912,43383,12805,3459
2018,34021,34,021,182228,124191,24995,12175,3203,319,778,8663,8879,132980,11965,47631,50631,15840,6913
2018,34023,34,023,404921,286700,41199,45941,19484,136,1147,6220,17643,285480,24293,97726,108447,38357,16657
2018,34025,34,025,316719,238113,21361,27236,13044,0,994,4396,19238,236327,16998,65044,100014,36791,17480
2018,34027,34,027,256257,206052,15635,11924,4668,0,349,3041,16691,181738,9051,51705,74989,31285,14708
2018,34029,34,029,256530,208998,20736,4076,2884,0,752,2963,14683,228622,13401,79727,90348,30504,14642
2018,34031,34,031,242975,177386,26688,18800,16248,63,547,9192,8066,169521,29170,55694,54585,20219,9853
2018,34035,34,035,168756,133814,13510,9156,3121,0,131,1611,9592,118729,6074,32694,50646,21752,7563
2018,34039,34,039,289994,197277,21966,32539,14849,84,601,8317,12243,192021,21701,62538,73796,23334,10652
2018,35001,35,001,317593,252552,32240,5456,5028,0,2283,4629,16586,270655,19075,98003,99954,35852,17771
2018,35013,35,013,87707,72236,8168,698,698,0,28,2526,3475,80409,4732,26249,29911,13468,6049
2018,35049,35,049,69312,53322,6517,463,463,0,315,1323,6783,62707,2396,20432,24159,9780,5940
2018,36001,36,001,155766,115879,15518,9578,9064,0,776,8073,5182,126578,16807,47018,45145,13112,4496
2018,36005,36,005,579718,136451,26205,338577,85818,2272,1378,44380,19619,507370,306818,149984,38940,7903,3725
2018,36007,36,007,85563,67042,8105,3823,3736,0,268,3329,2713,75539,8883,29555,24671,8498,3932
2018,36013,36,013,56795,44192,5885,87,87,0,317,2348,2503,53429,7261,19304,17910,6205,2749
2018,36027,36,027,141628,108903,8880,8972,921,0,179,3958,9198,108071,8635,34290,42070,16908,6168
2018,36029,36,029,440602,359176,30209,15024,13664,51,2125,13838,16360,390341,50272,152458,134890,36939,15782
2018,36047,36,047,1209919,227579,48092,733874,93001,1886,22863,104196,56179,969317,538478,333512,78344,15397,3586
2018,36055,36,055,354532,286659,27295,9974,9338,77,1488,10250,16099,301668,33836,109050,115746,30818,12218
2018,36059,36,059,683004,461130,52714,117947,15542,283,2184,14221,29746,447123,31594,127270,184641,70122,33496
2018,36061,36,061,885112,50582,15928,530120,48447,5088,20476,171150,65548,752258,588192,143477,17446,2151,992
2018,36063,36,063,98652,83538,6548,1555,994,176,255,2181,2772,89765,9088,32523,34170,9423,4561
2018,36065,36,065,100092,82826,7868,1483,1230,76,207,2654,4141,88871,10451,31140,31688,11278,4314
2018,36067,36,067,215004,172952,16644,5819,5673,0,559,7743,9980,185046,23614,66394,70019,18439,6580
2018,36071,36,071,178524,134333,14529,9041,5627,0,92,7559,9286,128259,9190,43104,45362,21778,8825
2018,36081,36,081,1104840,362357,63452,567601,109909,776,6596,58284,32088,788110,293316,314964,135145,34183,10502
2018,36085,36,085,211972,119911,15833,62741,44431,453,1033,5166,6222,167441,25652,64762,54429,15777,6821
2018,36087,36,087,141330,104677,12336,10370,6108,174,0,4697,7224,99502,10993,27719,38881,14815,7094
2018,36101,36,101,41962,35625,3434,6,6,0,63,972,1131,40578,3517,14351,14830,5455,2425
2018,36103,36,103,733620,590300,51078,47036,7626,396,807,8474,29265,496784,26375,133084,191989,91945,53391
2018,36111,36,111,86664,62908,6355,3370,2266,0,201,4224,8232,69154,5024,21860,25927,10293,6050
2018,36119,36,119,475376,273742,37606,108611,21385,56,1011,23909,25481,352498,53025,124484,116196,41502,17291
2018,37021,37,021,131176,101103,9223,952,874,0,330,3545,14938,108411,6012,37292,40141,16595,8371
2018,37051,37,051,151941,120839,14219,717,717,0,336,8789,4397,127911,9042,48354,46873,16703,6939
2018,37063,37,063,167779,129546,13936,4893,4893,0,490,4966,9619,127527,9354,51085,46663,14570,5855
2018,37067,37,067,171624,139938,18245,2109,2109,0,142,1611,8120,150437,11646,54538,52244,21601,10408
2018,37081,37,081,248656,207304,20478,1127,1127,0,742,4311,12909,209842,13108,71476,79498,30205,15555
2018,37119,37,119,576409,438531,51812,16028,12355,734,749,11468,49299,418135,22310,159222,169019,49144,18440
2018,37155,37,155,48364,42727,3718,255,255,0,0,352,759,46026,3772,15077,15461,7451,4265
2018,37179,37,179,115079,93169,10861,641,395,0,123,904,8909,77696,2935,14618,33597,17232,9314
2018,37183,37,183,578294,452098,49246,6112,5889,0,992,7491,57777,408473,16770,118899,178562,66640,27602
2018,39017,39,017,181083,153595,10980,1260,1170,0,536,4906,9118,143040,9004,43223,55680,24207,10926
2018,39023,39,023,59739,48240,7082,521,521,0,96,1182,2202,55327,3993,19657,19227,8213,4237
2018,39035,39,035,585730,467622,44894,25152,22101,1035,2061,14558,26602,542122,72947,220185,177790,52485,18715
2018,39049,39,049,672189,539928,58119,15684,15536,111,2800,17816,32501,519468,38360,198528,201833,57900,22847
2018,39055,39,055,46741,37830,5288,109,109,0,0,244,2612,35387,3391,6823,14601,7462,3110
2018,39061,39,061,408258,320711,36052,12537,12303,35,944,13157,19712,344562,36428,125991,121258,41677,19208
2018,39093,39,093,145896,121704,13737,775,536,0,545,2093,4812,121344,6606,42127,47584,17069,7958
2018,39095,39,095,193397,160662,18531,3731,3444,0,1527,3271,4194,178289,17513,66099,65354,19570,9753
2018,39099,39,099,103587,87734,6926,1258,1258,0,0,1326,4480,97365,8501,34841,33595,15401,5027
2018,39113,39,113,247116,199760,21048,8193,8147,0,666,6597,9828,224225,22995,82361,79554,28019,11296
2018,39151,39,151,173770,145103,14983,1744,1744,0,132,2715,7372,152210,10130,52097,54754,25039,10190
2018,39153,39,153,264714,220637,19580,5294,5140,118,337,4067,13131,226243,20130,77681,86311,30869,11252
2018,39155,39,155,84552,72501,5504,609,537,72,157,1300,3588,83303,5291,30395,31987,11017,4613
2018,39157,39,157,43835,36389,3709,52,52,0,838,309,1105,36740,2291,11299,13956,6661,2533
2018,39169,39,169,53561,42779,5379,11,11,0,334,1710,2554,43908,4004,12108,17150,6327,4319
2018,40027,40,027,142961,120373,10064,1382,1382,0,472,3947,5881,110775,4858,33049,45116,19293,8459
2018,40109,40,109,381880,311618,37578,2681,2381,221,572,8680,14640,302645,18492,108343,119402,41147,15261
2018,40143,40,143,308861,254846,28447,2200,2043,0,787,5997,11965,250492,16042,89890,94828,34999,14733
2018,40145,40,145,36430,31117,3259,97,97,0,149,165,972,30186,815,6900,12370,6386,3715
2018,41005,41,005,204442,154424,18446,4850,2951,534,1526,4072,17854,158749,7869,39669,63069,31940,16202
2018,41039,41,039,175481,123440,19566,5173,5132,41,4644,8013,12207,156072,10502,52732,58646,22348,11844
2018,41047,41,047,155840,119933,17172,2425,2372,0,736,4295,7820,119511,7387,38076,46645,17170,10233
2018,41051,41,051,446077,272464,37240,49087,40344,4832,20050,22605,39577,330223,41515,127853,110139,35325,15391
2018,41067,41,067,311254,230103,26875,17432,11505,2281,2657,9224,22427,225955,11653,68896,97076,32921,15409
2018,42003,42,003,619810,437785,53837,58755,54137,2525,3256,26311,36045,543369,71880,209155,193103,51269,17962
2018,42011,42,011,205162,162496,19614,4025,3683,0,200,6154,8806,157006,12103,46938,58150,26754,13061
2018,42013,42,013,58170,49137,3619,1372,1372,0,52,1316,2356,51096,4188,18451,17403,8147,2907
2018,42017,42,017,332113,274761,19311,10941,1343,41,420,4144,21363,239962,10508,68272,100938,39761,20483
2018,42021,42,021,58159,45858,5216,553,553,0,217,2358,2593,56483,6210,19584,20550,7252,2887
2018,42029,42,029,273441,220004,15298,6779,1407,0,674,5253,23525,192746,8359,50720,84514,35736,13417
2018,42039,42,039,38133,29084,4243,305,242,63,178,2098,2067,34386,3156,11350,13581,4372,1927
2018,42041,42,041,128498,105083,8067,647,470,0,725,5324,7316,102243,7037,32908,39694,16114,6490
2018,42043,42,043,138980,110380,10357,3230,3061,143,1042,5584,5678,112559,10020,42668,37180,15780,6911
2018,42045,42,045,272150,198590,21751,29580,14425,657,373,5839,14747,207499,24225,74074,76107,23864,9229
2018,42049,42,049,127515,101363,13684,2985,2985,0,232,3182,4946,109797,11819,39858,40979,12299,4842
2018,42055,42,055,75957,59311,9081,41,41,0,141,1917,3739,59834,4611,14454,23533,11274,5962
2018,42069,42,069,100519,78818,10820,1195,1195,0,132,3520,4559,88268,7215,34187,31708,10938,4220
2018,42071,42,071,266153,198416,34445,2472,1954,0,1476,10063,15557,202490,23125,58343,77731,30003,13288
2018,42077,42,077,175890,137220,20931,3497,3497,0,586,4727,7505,138586,12311,48166,49727,18478,9904
2018,42079,42,079,148353,120748,13326,1299,1195,0,635,3386,6583,128301,14743,43891,46311,15761,7595
2018,42085,42,085,47252,37518,4687,140,140,0,0,2109,2052,46809,4653,18117,15722,6084,2233
2018,42089,42,089,77604,56003,11241,4319,4075,0,0,1401,3286,55109,3225,18081,20310,9955,3538
